[-1767486.5, -754508.125, -1797269.625, -1183997.0, -1804450.375, -1536078.0, -118469.1953125, -108366.3984375, -22552.568359375, -3430.603515625, -2509.850830078125, -2290.213623046875, -2247.6259765625, -2147.613037109375, -1784.151123046875, -1653.594482421875, -1462.3302001953125, -1199.91650390625, -1110.659423828125, -1068.998291015625, -979.18701171875, -1013.312255859375, -840.6311645507812, -859.5902099609375, -781.1659545898438, -704.2303466796875, -661.6181030273438, -646.3656616210938, -569.1934814453125, -555.9324951171875, -595.7760009765625, -581.15283203125, -529.8720703125, -610.4873657226562, -622.832275390625, -593.4012451171875, -530.806396484375, -568.8745727539062, -622.4273681640625, -656.9072875976562, -663.0200805664062, -674.9112548828125, -739.8524780273438, -746.3825073242188, -724.6734619140625, -774.7061767578125, -823.2940673828125, -818.0911865234375, -905.370849609375, -877.6625366210938, -848.29541015625, -764.53125, -917.5267944335938, -1098.2149658203125, -1072.9822998046875, -881.8848876953125, -845.0474243164062, -768.0359497070312, -823.751708984375, -875.2994384765625, -786.5166625976562, -828.3639526367188, -749.4200439453125, -945.0435791015625, -616.609375, -737.8260498046875, -721.2042846679688, -810.6253662109375, -810.1074829101562, -631.6431884765625, -661.6009521484375, -580.4575805664062, -675.5078735351562, -715.0966796875, -770.082275390625, -616.1753540039062, -693.1806030273438, -704.8153076171875, -606.1463012695312, -577.056884765625, -577.9485473632812, -811.7933959960938, -630.8699340820312, -749.0224609375, -794.2658081054688, -640.37451171875, -729.6747436523438, -611.2039794921875, -582.9349975585938, -755.596923828125, -704.3572387695312, -775.3539428710938, -838.5177612304688, -833.6437377929688, -707.7765502929688, -802.4036865234375, -921.5896606445312, -816.2877197265625, -864.21630859375, -1264.2005615234375]
[-1646543.75, -1615329.375, -20093.1875, -13017.171875, -5668.37109375, -2011.1787109375, -1832.5269775390625, -1503.5391845703125, -1291.7447509765625, -939.2548217773438, -920.5911254882812, -842.680419921875, -847.6007690429688, -900.0443725585938, -858.4580078125, -836.4365844726562, -808.285400390625, -910.0255737304688, -733.1879272460938, -749.7166137695312, -776.7914428710938, -589.4102172851562, -506.9197998046875, -845.0637817382812, -910.2125244140625, -941.5697021484375, -836.8301391601562, -1097.095947265625, -863.8458862304688, -703.34619140625, -617.4067993164062, -675.913818359375, -622.4226684570312, -552.9410400390625, -600.9235229492188, -553.5733642578125, -625.6964721679688, -625.2568969726562, -795.34521484375, -577.2052612304688, -732.4379272460938, -725.5726318359375, -679.33056640625, -566.8018188476562, -733.8682861328125, -642.1378784179688, -959.4190673828125, -1198.6341552734375, -1322.6722412109375, -1203.397216796875, -1704.516357421875, -1639.7340087890625, -1224.654052734375, -1290.73681640625, -1294.8585205078125, -1339.7469482421875, -1304.5450439453125, -1799.63525390625, -1206.1085205078125, -551.2717895507812, -1390.858154296875, -1396.94384765625, -1365.2481689453125, -288.20416259765625, -204.92933654785156, -96.04244232177734, -161.82688903808594, -153.67947387695312, -291.1995849609375, -1390.0250244140625, -581.3910522460938, -193.1924591064453, -1338.8297119140625, -180.90576171875, -220.95184326171875, -249.49114990234375, -259.039794921875, -121.20258331298828, -280.21783447265625, -255.585693359375, -220.40542602539062, -194.35069274902344, -155.4798126220703, -280.8865966796875, -259.56744384765625, -219.31631469726562, -227.89561462402344, -285.1591491699219, -147.56735229492188, -223.06961059570312, -278.00537109375, -246.0408935546875, -207.16708374023438, -252.50779724121094, -205.35028076171875, -266.0947570800781, -210.9376678466797, -259.9302978515625, -323.7406311035156, -231.48919677734375]
[-825886.75, -1806042.5, -116295.5546875, -316741.0, -19069.23828125, -3935.01416015625, -1148.8094482421875, -1187.1778564453125, -1088.458740234375, -996.8521728515625, -963.6587524414062, -917.761962890625, -855.2888793945312, -750.8785400390625, -773.7908325195312, -712.365234375, -582.2398681640625, -482.8059387207031, -650.29150390625, -666.2686767578125, -629.775146484375, -611.1729736328125, -591.3837280273438, -605.60546875, -558.2919921875, -616.9721069335938, -737.8798828125, -744.5501098632812, -842.2586669921875, -997.5277709960938, -1103.858642578125, -987.55224609375, -1139.2947998046875, -1114.872802734375, -1229.0394287109375, -1301.508544921875, -1280.191162109375, -1535.527099609375, -1355.061767578125, -1463.0972900390625, -1653.8172607421875, -1464.4718017578125, -1877.3426513671875, -1928.2119140625, -2490.2734375, -2462.287109375, -2282.91748046875, -2273.275146484375, -2247.406005859375, -2575.832763671875, -2029.3719482421875, -2155.1494140625, -2372.218017578125, -2508.1748046875, -2187.3056640625, -2869.77490234375, -3237.23486328125, -3358.958740234375, -3314.3486328125, -3620.88916015625, -2926.72021484375, -2749.1962890625, -2341.75732421875, -2545.153076171875, -2407.08056640625, -634.3215942382812, -630.8462524414062, -758.1005859375, -817.6461181640625, -415.7528076171875, -557.6624755859375, -860.952880859375, -488.1301574707031, -609.4369506835938, -600.5787353515625, -566.1318359375, -601.3619384765625, -435.3873596191406, -374.5037841796875, -371.0480041503906, -395.4254455566406, -266.6033630371094, -460.85797119140625, -341.8764953613281, -392.7091979980469, -453.96417236328125, -450.75982666015625, -563.538818359375, -451.56475830078125, -521.7855834960938, -351.99041748046875, -232.8638458251953, -186.16387939453125, -342.397705078125, -218.24781799316406, -267.5913391113281, -350.6330261230469, -423.0040588378906, -283.89007568359375, -279.30419921875]
[-56157.6953125, -16342.421875, -1347457.375, -1712401.125, -1761854.125, -1766690.125, -408917.78125, -166000.59375, -153128.65625, -96334.2734375, -10250.150390625, -3787.65087890625, -3115.750732421875, -2236.850341796875, -1836.0625, -1596.5406494140625, -1497.798583984375, -1693.517333984375, -1749.87060546875, -1640.877197265625, -1585.7548828125, -1619.8302001953125, -1632.1016845703125, -1608.1749267578125, -1425.2330322265625, -1459.676513671875, -1385.67919921875, -1333.2591552734375, -1315.6390380859375, -1214.5936279296875, -1146.251708984375, -1166.880615234375, -1101.5401611328125, -1081.1451416015625, -1078.0333251953125, -929.0584716796875, -984.35107421875, -883.8589477539062, -887.2779541015625, -851.8155517578125, -903.820556640625, -895.252685546875, -941.165283203125, -840.3036499023438, -1031.87890625, -1102.181884765625, -1174.8504638671875, -1159.987060546875, -1322.273193359375, -1323.4864501953125, -1477.0263671875, -1324.031494140625, -1367.1396484375, -1277.844970703125, -1149.1881103515625, -1241.796142578125, -1269.08935546875, -1305.1397705078125, -1340.142822265625, -1315.0506591796875, -1480.8438720703125, -1442.077392578125, -1320.0941162109375, -1305.9710693359375, -1242.562255859375, -1287.542236328125, -1291.4923095703125, -1265.4696044921875, -1366.4783935546875, -1173.32177734375, -1309.046875, -1245.2816162109375, -1185.91455078125, -1157.3203125, -1339.4315185546875, -1191.6251220703125, -1273.87451171875, -1095.0975341796875, -1248.666259765625, -1331.6419677734375, -1205.7655029296875, -1284.3153076171875, -1248.76513671875, -1276.2037353515625, -1242.2459716796875, -1305.8629150390625, -1215.7056884765625, -1276.4554443359375, -1225.733642578125, -1327.66455078125, -1266.900390625, -1190.1654052734375, -1217.172607421875, -1351.271484375, -1249.794677734375, -1229.336181640625, -1264.5689697265625, -1220.60205078125, -1162.7508544921875, -1335.6107177734375]
[-816437.9375, -1557187.875, -1617723.375, -46550.99609375, -1798872.875, -3935.990234375, -2536.73779296875, -1322.8187255859375, -812.7520751953125, -717.224609375, -660.0731201171875, -620.8973388671875, -555.9228515625, -549.9734497070312, -502.3448486328125, -467.2351379394531, -402.1787414550781, -276.7018737792969, -264.7917785644531, -292.021484375, -422.0267639160156, -459.75286865234375, -553.4972534179688, -721.2590942382812, -843.3766479492188, -557.9708862304688, -236.53076171875, -196.4416961669922, -204.94932556152344, -245.72386169433594, -282.709716796875, -318.0163879394531, -258.2701110839844, -253.9479217529297, -224.34307861328125, -229.02687072753906, -206.30960083007812, -485.7825012207031, -348.97772216796875, -210.5933380126953, -335.9438171386719, -249.82040405273438, -204.24703979492188, -248.8719940185547, -236.85499572753906, -253.64649963378906, -215.2381591796875, -246.65843200683594, -290.83135986328125, -366.3200378417969, -359.6595764160156, -696.2559204101562, -1155.0606689453125, -1245.0865478515625, -1395.3624267578125, -2510.902587890625, -2258.4697265625, -2094.572021484375, -1924.959228515625, -2491.60302734375, -2186.809326171875, -1574.657470703125, -1001.5648803710938, -1602.1751708984375, -902.7378540039062, -738.8799438476562, -556.208251953125, -777.09912109375, -1057.675537109375, -327.9361267089844, -790.3063354492188, -1029.1363525390625, -615.3132934570312, -805.8046875, -536.0576782226562, -785.3483276367188, -577.9268798828125, -1041.509521484375, -370.5945129394531, -1081.0927734375, -1271.97265625, -1243.62744140625, -1176.722900390625, -2040.064453125, -723.8643798828125, -392.8284606933594, -1179.2529296875, -409.678955078125, -453.6836242675781, -332.6168518066406, -290.0169677734375, -318.39373779296875, -308.91754150390625, -256.060791015625, -298.7967529296875, -330.64605712890625, -326.1499328613281, -310.345947265625, -338.1388244628906, -324.7293701171875]
[-12335.59375, -1807183.0, -41560.63671875, -20581.869140625, -5615.72314453125, -2799.498046875, -1348.5364990234375, -807.9483642578125, -693.354736328125, -733.4190673828125, -720.5352172851562, -733.3575439453125, -745.4459228515625, -775.4273681640625, -874.1359252929688, -804.54736328125, -937.611572265625, -865.9367065429688, -764.9273071289062, -740.3865966796875, -768.7539672851562, -753.4091796875, -708.7637329101562, -492.2882080078125, -640.7437133789062, -596.2294921875, -540.3282470703125, -536.0874633789062, -539.6873168945312, -601.858642578125, -560.994140625, -548.5061645507812, -683.3983764648438, -604.4423828125, -707.9553833007812, -694.51025390625, -611.3868408203125, -551.5924682617188, -690.3812255859375, -624.9691162109375, -640.074951171875, -729.4287719726562, -797.682861328125, -518.6246948242188, -304.95318603515625, -168.28985595703125, -286.2772216796875, -275.2709655761719, -160.77638244628906, -2167.36181640625, -598.0078125, -96.28571319580078, -260.51678466796875, -119.05989837646484, -77.32725524902344, -97.03076934814453, -98.66981506347656, -284.445556640625, -242.748291015625, -307.7484130859375, -136.9098358154297, -222.4977264404297, -177.33883666992188, -409.8700866699219, -375.36395263671875, -152.50694274902344, -279.2186279296875, -205.48377990722656, -261.121826171875, -321.3460693359375, -176.6129913330078, -268.58349609375, -415.27264404296875, -339.792724609375, -346.0345764160156, -602.03857421875, -559.7409057617188, -363.2222595214844, -293.8295593261719, -407.03668212890625, -478.11273193359375, -322.0024108886719, -262.25213623046875, -242.00343322753906, -301.035888671875, -336.591064453125, -387.74755859375, -586.692138671875, -458.51068115234375, -575.3623657226562, -438.50006103515625, -355.41473388671875, -517.7032470703125, -679.9220581054688, -572.9296264648438, -466.0791931152344, -417.0384826660156, -693.7775268554688, -512.60009765625, -530.9549560546875]
[-1785218.75, -543653.4375, -1517585.5, -1752670.75, -19609.015625, -14341.044921875, -2015.4710693359375, -2002.5867919921875, -2082.4248046875, -1983.6705322265625, -1337.251220703125, -1054.33740234375, -1059.7784423828125, -1038.132080078125, -1115.7314453125, -1098.099365234375, -1095.139892578125, -1147.7169189453125, -1083.940673828125, -1140.59765625, -1083.421630859375, -1077.1790771484375, -1126.4091796875, -1078.70458984375, -1126.1959228515625, -986.0657958984375, -729.719970703125, -468.03369140625, -327.34429931640625, -352.1850280761719, -527.0929565429688, -459.514892578125, -703.3442993164062, -852.9768676757812, -966.8217163085938, -894.162109375, -948.3014526367188, -940.7902221679688, -918.0408935546875, -868.9390258789062, -811.29052734375, -956.7960815429688, -967.6734619140625, -805.52783203125, -852.9052124023438, -808.6953735351562, -731.713134765625, -796.316162109375, -651.0850219726562, -538.0950317382812, -635.6671752929688, -649.4312744140625, -528.7567138671875, -669.0516967773438, -597.8838500976562, -682.2500610351562, -786.2195434570312, -959.7581176757812, -976.1148681640625, -1440.33447265625, -1797.3150634765625, -1745.909423828125, -2057.778076171875, -2191.76025390625, -2154.159912109375, -1949.5233154296875, -1836.5072021484375, -2406.027587890625, -2440.44189453125, -1949.2142333984375, -1846.175537109375, -1829.0303955078125, -2004.7674560546875, -2211.777099609375, -2696.996826171875, -2323.198974609375, -2338.3310546875, -1944.5234375, -2135.550537109375, -1772.953369140625, -2007.4296875, -1538.541259765625, -1959.3890380859375, -2744.423583984375, -2950.203369140625, -1967.826904296875, -2543.67529296875, -1998.7861328125, -1710.562744140625, -1971.881103515625, -2435.637939453125, -1983.676513671875, -2598.569091796875, -3516.562744140625, -3796.73974609375, -3251.1318359375, -3654.60791015625, -4064.958251953125, -3925.10009765625, -4184.861328125]
[-1769084.5, -1185253.625, -26518.912109375, -14731.8544921875, -4275.25048828125, -984.3831787109375, -616.9007568359375, -528.3909301757812, -362.0675048828125, -418.7908935546875, -382.9742431640625, -394.62823486328125, -429.3111877441406, -355.2620544433594, -478.65179443359375, -385.608154296875, -308.7997741699219, -491.8193664550781, -668.0700073242188, -747.803466796875, -607.3388061523438, -747.4436645507812, -660.5280151367188, -788.6798706054688, -914.51220703125, -974.384521484375, -891.7618408203125, -921.3583374023438, -911.9951171875, -876.770263671875, -1411.9090576171875, -914.9906616210938, -1098.355224609375, -1171.3426513671875, -1312.0340576171875, -1267.1580810546875, -1403.2327880859375, -1017.9525756835938, -906.7946166992188, -1250.3167724609375, -1105.4139404296875, -1308.5545654296875, -1273.395263671875, -174.28875732421875, -1220.3125, -774.6925048828125, -209.7462615966797, -184.81289672851562, -177.15342712402344, -261.7013854980469, -255.1590576171875, -1974.499267578125, -1643.5469970703125, -1045.2879638671875, -1802.904296875, -290.1589050292969, -1978.5499267578125, -1880.1522216796875, -2104.47607421875, -396.07318115234375, -770.9404907226562, -844.7802734375, -1353.3006591796875, -456.5768127441406, -597.0991821289062, -932.9287719726562, -521.2921142578125, -1124.6923828125, -692.108642578125, -1359.4404296875, -1557.372802734375, -1556.6104736328125, -767.65380859375, -1037.876953125, -862.5101928710938, -517.2645874023438, -461.9300537109375, -430.0080871582031, -491.5914611816406, -357.9798889160156, -462.7923889160156, -468.9971008300781, -418.83251953125, -630.3618774414062, -936.8853149414062, -1209.3408203125, -1866.90478515625, -1526.3309326171875, -296.8341369628906, -317.2442626953125, -244.6438751220703, -436.8404235839844, -1567.030029296875, -1999.61083984375, -274.706787109375, -1338.601806640625, -227.37806701660156, -380.3111877441406, -1149.3114013671875, -497.08837890625]
[-4073.87548828125, -1805419.125, -13659.369140625, -1559108.625, -107218.421875, -103851.7890625, -18748.134765625, -3017.98388671875, -2309.71240234375, -2350.91796875, -1853.356201171875, -1475.55712890625, -1303.5950927734375, -1245.1929931640625, -1163.2568359375, -1156.344970703125, -1134.8402099609375, -1108.00341796875, -1075.784912109375, -1132.735595703125, -1143.42041015625, -1274.022216796875, -1240.5821533203125, -1351.1212158203125, -1417.7730712890625, -1511.1156005859375, -1497.80615234375, -1593.054931640625, -1580.10009765625, -1653.356689453125, -1590.7965087890625, -1843.8861083984375, -1841.35888671875, -1830.0303955078125, -2105.76123046875, -2103.229736328125, -2250.27197265625, -2086.467041015625, -2066.74169921875, -2168.10107421875, -2196.1318359375, -2213.531494140625, -2167.540283203125, -2262.744140625, -2225.202880859375, -2231.036865234375, -2258.204833984375, -2206.97705078125, -2384.878662109375, -2305.59228515625, -2364.57763671875, -2633.803466796875, -2560.47900390625, -2466.292236328125, -2978.782958984375, -3077.08447265625, -3060.459228515625, -3059.46484375, -3310.902099609375, -3366.898193359375, -3026.65234375, -3119.8212890625, -3431.017822265625, -3486.16015625, -2997.802490234375, -3563.1044921875, -2171.133544921875, -1499.7198486328125, -1569.4132080078125, -1331.13623046875, -1024.7659912109375, -899.4688110351562, -938.012939453125, -956.73828125, -795.8843994140625, -903.8863525390625, -935.29150390625, -1097.2525634765625, -941.7406616210938, -1094.1561279296875, -1091.017578125, -1052.317138671875, -1330.126953125, -1266.025390625, -1239.4056396484375, -1263.6302490234375, -1275.9649658203125, -1220.30810546875, -1229.0679931640625, -1420.809326171875, -1231.370361328125, -1345.8692626953125, -1348.657470703125, -1470.314453125, -1468.1439208984375, -1372.890380859375, -1394.5147705078125, -1523.9302978515625, -1637.4761962890625, -1545.2435302734375]
[-1534371.25, -1807658.75, -100832.796875, -61144.25, -15955.48046875, -1272.6414794921875, -1589.516845703125, -1304.53662109375, -1281.1207275390625, -1384.1632080078125, -1157.0230712890625, -875.0847778320312, -724.035888671875, -721.9605102539062, -758.3934326171875, -687.7838745117188, -687.1063232421875, -633.3087158203125, -523.582275390625, -485.6601257324219, -345.8979187011719, -322.0022888183594, -203.73780822753906, -208.2262420654297, -332.9813537597656, -326.803955078125, -509.8931884765625, -397.32305908203125, -439.9365234375, -104.44526672363281, -134.2786865234375, -373.336669921875, -207.0956573486328, -343.9548645019531, -431.89129638671875, -142.0826416015625, -365.3563232421875, -894.7598266601562, -800.649658203125, -981.1990356445312, -1159.830078125, -1438.2073974609375, -1289.394287109375, -1705.644287109375, -2262.3447265625, -2865.62255859375, -2666.87451171875, -2925.72216796875, -3116.767333984375, -3369.412109375, -3343.003662109375, -3871.741455078125, -3828.740478515625, -4451.505859375, -4961.66162109375, -3420.552490234375, -843.3567504882812, -586.7225341796875, -860.136474609375, -882.2285766601562, -575.6155395507812, -471.6122741699219, -434.328125, -593.78369140625, -615.5145263671875, -522.4991455078125, -325.0303649902344, -351.092041015625, -368.6563415527344, -420.3766174316406, -450.5417175292969, -505.4889221191406, -672.5794677734375, -408.97198486328125, -853.4090576171875, -578.1820068359375, -316.7539367675781, -651.9134521484375, -730.3651733398438, -1078.1334228515625, -510.23846435546875, -349.9075012207031, -1489.6844482421875, -578.0507202148438, -761.6596069335938, -701.4579467773438, -1295.1077880859375, -1285.3302001953125, -951.7462158203125, -1083.2452392578125, -990.9324340820312, -936.862060546875, -1027.934326171875, -1230.3675537109375, -844.7367553710938, -1285.7430419921875, -1216.7528076171875, -1232.02783203125, -1274.4205322265625, -1336.896728515625]
