[-1833350.375, -6864.68408203125, -7908.6259765625, -8364.1728515625, -11592.6708984375, -13098.2978515625, -14716.3154296875, -10957.5166015625, -9086.4501953125, -11249.6904296875, -11364.8623046875, -11349.5791015625, -9379.3505859375, -9532.6044921875, -8573.9541015625, -13565.3427734375, -10457.03515625, -8886.8349609375, -22122.609375, -6403.81396484375, -8826.859375, -27265.439453125, -8459.908203125, -7940.623046875, -8658.3349609375, -7749.46826171875, -7162.61279296875, -7145.24169921875, -8278.0185546875, -7218.36328125, -7409.62646484375, -8089.09228515625, -7484.80078125, -6772.908203125, -7635.931640625, -7850.134765625, -7390.81689453125, -8161.0234375, -5912.037109375, -5628.41357421875, -6339.61328125, -5925.7275390625, -4723.9267578125, -6402.04052734375, -4563.4814453125, -5395.337890625, -4629.33935546875, -5648.38818359375, -5686.2041015625, -5101.3955078125, -4608.24609375, -4495.509765625, -5229.64501953125, -5244.8525390625, -3752.5556640625, -7324.33642578125, -4270.34814453125, -3899.726806640625, -3991.26611328125, -5931.1396484375, -3422.560302734375, -4173.775390625, -3946.564453125, -3085.714599609375, -4617.50146484375, -4503.92724609375, -3272.8515625, -3647.5283203125, -3305.596435546875, -3402.946533203125, -2893.271484375, -3724.656982421875, -2685.463134765625, -2335.860107421875, -3695.825927734375, -2266.65478515625, -4212.5986328125, -2473.466796875, -3875.81396484375, -2798.45068359375, -3660.267822265625, -3697.527099609375, -2818.531982421875, -2759.918212890625, -3175.060546875, -3319.36474609375, -3583.03125, -3481.412353515625, -2229.555908203125, -3676.54833984375, -2972.0478515625, -2628.080078125, -4728.9462890625, -4811.45556640625, -2482.298583984375, -3940.72412109375, -2696.27392578125, -2063.42919921875, -2590.124267578125, -7636.47509765625]
[-1818738.5, -1814520.25, -620163.8125, -10692.1923828125, -8311.689453125, -7914.0400390625, -5846.91455078125, -21286.341796875, -7560.3388671875, -2723.3359375, -1916.145751953125, -1226.6431884765625, -972.7189331054688, -1029.416748046875, -1438.0633544921875, -1013.9097900390625, -1090.5550537109375, -983.7823486328125, -958.8831787109375, -1012.725830078125, -1631.08984375, -1536.298095703125, -1371.7711181640625, -1844.5828857421875, -1670.6005859375, -1167.9232177734375, -998.568115234375, -904.767822265625, -706.41259765625, -1015.482177734375, -1738.315673828125, -1002.8500366210938, -2630.464599609375, -1836.7509765625, -4322.2470703125, -4172.40087890625, -2195.43505859375, -3918.206787109375, -3457.465576171875, -726.3450927734375, -539.51025390625, -810.1281127929688, -477.8096618652344, -1353.437255859375, -457.8263854980469, -1047.9306640625, -458.1706848144531, -467.8078918457031, -318.2245178222656, -376.1239318847656, -254.6561737060547, -365.8180847167969, -379.2738952636719, -594.770751953125, -530.3817138671875, -349.6425476074219, -438.5775451660156, -555.8182373046875, -291.72601318359375, -276.6356201171875, -420.8759460449219, -591.609130859375, -537.88134765625, -726.9916381835938, -458.93365478515625, -686.3363037109375, -392.2386169433594, -950.9242553710938, -378.5645751953125, -840.8007202148438, -1003.5779418945312, -586.5223388671875, -460.4366760253906, -532.8817138671875, -776.1532592773438, -267.06756591796875, -404.5628356933594, -418.7255554199219, -307.84503173828125, -307.5343322753906, -236.10452270507812, -509.2158203125, -350.4524230957031, -244.02093505859375, -386.9482116699219, -435.8247375488281, -265.1693420410156, -253.837646484375, -227.42176818847656, -414.64825439453125, -255.42160034179688, -798.0233764648438, -646.3213500976562, -789.2830200195312, -551.9266967773438, -351.6806335449219, -314.9034423828125, -891.9984130859375, -1037.97705078125, -356.7763366699219]
[-1812946.125, -470.4966735839844, -1080.491455078125, -652.4207153320312, -781.9472045898438, -753.9440307617188, -867.2195434570312, -1269.1134033203125, -1656.5799560546875, -678.9585571289062, -936.0873413085938, -1173.0281982421875, -1536.03125, -2117.91748046875, -2027.75439453125, -1812.7259521484375, -1772.0426025390625, -1616.7073974609375, -842.3403930664062, -2186.34814453125, -617.5266723632812, -1289.19287109375, -807.8992309570312, -1440.3818359375, -980.2835693359375, -2561.47998046875, -832.5887451171875, -1088.4833984375, -1755.6358642578125, -848.4720458984375, -767.3086547851562, -855.0902709960938, -910.6990356445312, -1005.540771484375, -483.0933532714844, -1041.5426025390625, -1214.74169921875, -954.0418090820312, -1439.645751953125, -1082.0709228515625, -1518.552978515625, -1457.2864990234375, -1175.4718017578125, -966.40576171875, -1227.2059326171875, -1133.32568359375, -822.6946411132812, -1493.674560546875, -701.4725952148438, -446.99066162109375, -1037.823974609375, -1447.1959228515625, -715.072265625, -1385.630859375, -712.7053833007812, -578.8872680664062, -311.06634521484375, -546.2294921875, -1234.5867919921875, -1680.7486572265625, -491.6234130859375, -818.9592895507812, -980.7847290039062, -530.5910034179688, -1770.413818359375, -815.3489990234375, -1327.949951171875, -531.46044921875, -1507.53173828125, -1487.069580078125, -803.2194213867188, -846.9609985351562, -417.3638610839844, -797.182861328125, -620.1061401367188, -1298.91455078125, -328.11859130859375, -441.9161682128906, -557.64111328125, -627.0806274414062, -444.28802490234375, -369.2165832519531, -437.0188293457031, -1008.9521484375, -401.73577880859375, -1141.4293212890625, -1850.2684326171875, -388.5270690917969, -394.8080749511719, -1579.79443359375, -417.69805908203125, -714.6246948242188, -601.4984741210938, -407.9220275878906, -804.80029296875, -395.7337951660156, -595.6295776367188, -399.7862548828125, -385.9495849609375, -416.4091491699219]
[-1822271.0, -5513.73291015625, -4047.650634765625, -3709.648193359375, -7233.03076171875, -6349.78515625, -2182.16162109375, -7411.49267578125, -4536.07861328125, -1958.070068359375, -1959.5604248046875, -951.66943359375, -884.3901977539062, -1064.3992919921875, -1196.3302001953125, -1224.8333740234375, -1251.306396484375, -1162.921142578125, -1621.338134765625, -1265.0250244140625, -1118.5445556640625, -1038.2027587890625, -1220.73583984375, -952.0382690429688, -1424.7110595703125, -948.8938598632812, -887.83984375, -859.7166137695312, -993.449462890625, -1038.4901123046875, -963.14501953125, -1582.4942626953125, -749.4096069335938, -797.5239868164062, -705.2100830078125, -853.0341796875, -955.5234375, -853.2626953125, -1161.29052734375, -769.478515625, -765.8651123046875, -791.7988891601562, -770.8523559570312, -693.3358154296875, -628.0191650390625, -751.4360961914062, -905.6228637695312, -878.7150268554688, -996.8616943359375, -673.3878784179688, -940.9970703125, -672.2869873046875, -1442.5257568359375, -601.5292358398438, -682.235595703125, -540.8370971679688, -705.6525268554688, -641.14111328125, -758.882080078125, -586.87255859375, -1108.8221435546875, -14402.8154296875, -663.1812133789062, -559.8507690429688, -2449.33154296875, -832.7527465820312, -545.2447509765625, -580.6722412109375, -1063.9180908203125, -883.8363647460938, -750.025390625, -825.6478881835938, -558.3445434570312, -568.7431030273438, -530.1993408203125, -483.9007568359375, -779.5150146484375, -860.6337280273438, -576.2766723632812, -619.0230102539062, -601.4722290039062, -649.3342895507812, -542.419677734375, -800.18212890625, -529.207275390625, -1055.169677734375, -566.461181640625, -511.124755859375, -567.3262939453125, -431.2126770019531, -437.72027587890625, -422.11663818359375, -1735.1431884765625, -525.791015625, -1912.3775634765625, -447.11065673828125, -1528.1143798828125, -494.349609375, -470.5550537109375, -444.7478332519531]
[-1825742.0, -7591.470703125, -3267.34716796875, -5822.517578125, -6038.84326171875, -9482.455078125, -5355.681640625, -5800.8125, -3897.3583984375, -2358.681396484375, -2488.484619140625, -2640.0517578125, -2067.439208984375, -1978.746337890625, -2028.37890625, -1837.58544921875, -1945.169677734375, -2805.311767578125, -2028.705078125, -2377.951171875, -2622.72265625, -2245.572509765625, -2418.860595703125, -2370.76123046875, -1709.925048828125, -1693.58349609375, -1681.812255859375, -2225.337646484375, -1437.30322265625, -1799.2916259765625, -1767.3468017578125, -1642.6258544921875, -1561.3553466796875, -1469.1192626953125, -1501.287353515625, -1712.3348388671875, -1572.6253662109375, -980.8033447265625, -981.1700439453125, -1143.130126953125, -1036.70166015625, -2505.71875, -1710.9654541015625, -1684.8902587890625, -1002.17578125, -1709.409423828125, -1636.5966796875, -1617.4422607421875, -890.6778564453125, -897.3565063476562, -1036.1607666015625, -939.7844848632812, -1201.66796875, -1021.88916015625, -738.325927734375, -737.2335815429688, -653.7017822265625, -898.0650024414062, -958.5675659179688, -831.4779052734375, -1246.490234375, -1065.4532470703125, -988.9298706054688, -876.0204467773438, -1904.6966552734375, -852.68310546875, -680.30126953125, -898.1051025390625, -648.896484375, -657.7579956054688, -915.0933837890625, -883.55859375, -1011.4368286132812, -557.690185546875, -945.0588989257812, -821.2181396484375, -1151.7373046875, -777.5995483398438, -884.5535888671875, -782.5211181640625, -725.3351440429688, -1232.7315673828125, -752.4134521484375, -796.7272338867188, -716.715576171875, -865.0902709960938, -901.4609375, -542.2931518554688, -584.1718139648438, -817.8130493164062, -963.9071655273438, -594.392822265625, -593.434814453125, -475.8445739746094, -809.7801513671875, -418.5583801269531, -426.5675354003906, -847.4321899414062, -671.19384765625, -542.3995971679688]
[-1985.0213623046875, -894.631103515625, -1013.701904296875, -824.1167602539062, -1083143.0, -824.8560791015625, -779.617431640625, -578.258056640625, -615.7174682617188, -344.2315368652344, -2220.948974609375, -780.6452026367188, -751.972412109375, -1058.2022705078125, -241.04241943359375, -646.9530639648438, -217.23049926757812, -1464.46923828125, -337.8464660644531, -551.6024169921875, -180.55630493164062, -845.6031494140625, -972.9758911132812, -627.8340454101562, -485.7838439941406, -362.760498046875, -574.3912353515625, -710.4310302734375, -592.6644287109375, -1144.2001953125, -1127.51806640625, -526.009033203125, -866.227783203125, -1029.064453125, -1024.5865478515625, -973.9055786132812, -935.7015380859375, -1011.488525390625, -396.89990234375, -979.4984741210938, -1057.440185546875, -893.8807983398438, -1650.169921875, -1348.8154296875, -1240.2823486328125, -995.9735107421875, -1134.3829345703125, -869.203369140625, -764.5008544921875, -455.3408508300781, -700.7631225585938, -265.7587890625, -305.16448974609375, -996.4169311523438, -654.5571899414062, -386.39794921875, -464.3015441894531, -374.0140075683594, -1384.4776611328125, -329.4779052734375, -740.6661987304688, -389.89453125, -1495.518310546875, -270.6133728027344, -738.3221435546875, -279.6565856933594, -677.7020263671875, -647.885986328125, -799.0333862304688, -488.9096984863281, -562.4161987304688, -808.638427734375, -427.94085693359375, -905.7237548828125, -632.3955688476562, -429.9377136230469, -742.3243408203125, -359.4451599121094, -2773.07861328125, -1027.6632080078125, -320.9832458496094, -526.4224243164062, -415.2794189453125, -318.9841003417969, -609.3079223632812, -182.1154327392578, -361.2913513183594, -1131.156494140625, -398.9677429199219, -458.50494384765625, -505.6540222167969, -762.8803100585938, -675.0194702148438, -1106.6185302734375, -566.7745361328125, -939.6852416992188, -729.9715576171875, -1129.7659912109375, -451.6636962890625, -1208.7384033203125]
[-1807345.5, -1363138.375, -34646.71484375, -11547.4970703125, -12330.552734375, -8256.09375, -6832.91015625, -18108.349609375, -25440.369140625, -25915.13671875, -2423.407958984375, -1997.37451171875, -1193.373779296875, -2090.89306640625, -1970.7855224609375, -1546.322021484375, -1685.7166748046875, -1737.666748046875, -1995.1875, -2193.3779296875, -1782.1533203125, -2188.0859375, -1838.40380859375, -2023.00732421875, -2209.52978515625, -2280.97314453125, -2137.320068359375, -1789.57958984375, -1497.4930419921875, -2466.050048828125, -1067.46142578125, -1184.9285888671875, -1636.7850341796875, -1378.88330078125, -1344.0655517578125, -1361.4376220703125, -1186.98193359375, -1954.5467529296875, -1059.8203125, -1032.8511962890625, -854.8740844726562, -1275.005859375, -2784.013916015625, -921.171875, -3148.20166015625, -1915.8541259765625, -996.7764892578125, -979.8344116210938, -659.416015625, -723.7544555664062, -932.06494140625, -736.6083374023438, -921.7107543945312, -813.6963500976562, -734.207763671875, -828.7208251953125, -894.22314453125, -756.1216430664062, -818.7528076171875, -1272.7281494140625, -890.8302001953125, -952.7194213867188, -680.3690185546875, -740.5067749023438, -992.83740234375, -878.935302734375, -855.751708984375, -646.0729370117188, -816.57763671875, -1005.2135620117188, -1086.7841796875, -947.0205688476562, -808.8575439453125, -823.2504272460938, -775.0062255859375, -688.171630859375, -885.8892211914062, -1127.501220703125, -1321.122314453125, -1403.649169921875, -1767.3353271484375, -1741.36962890625, -2189.2861328125, -1338.7294921875, -1140.8455810546875, -1330.98291015625, -676.8384399414062, -822.5797729492188, -777.1470336914062, -821.146484375, -569.6282958984375, -665.08447265625, -511.7457580566406, -719.928466796875, -729.9589233398438, -750.07568359375, -843.6173095703125, -795.749267578125, -843.7423095703125, -768.2640991210938]
[-1705190.5, -6205.46875, -9115.06640625, -3870.64453125, -3152.7734375, -2704.94140625, -1904.6373291015625, -1627.06787109375, -1305.4625244140625, -685.0262451171875, -1032.5147705078125, -968.5967407226562, -766.4812622070312, -2733.983642578125, -995.06591796875, -3058.210693359375, -599.3921508789062, -544.8556518554688, -467.8538818359375, -492.2933654785156, -567.6260986328125, -424.529296875, -572.0181274414062, -446.2698669433594, -510.6565856933594, -472.857421875, -439.81640625, -498.0296325683594, -451.32989501953125, -657.1943359375, -407.3004455566406, -358.791748046875, -535.6654663085938, -635.6386108398438, -522.6500244140625, -345.6806335449219, -446.5031433105469, -516.016845703125, -486.9205627441406, -6059.3583984375, -4700.00439453125, -5287.6416015625, -529.608154296875, -7762.79443359375, -1780.645751953125, -4627.646484375, -999.2413940429688, -280.6578674316406, -656.8971557617188, -2200.554443359375, -4967.17919921875, -2028.5328369140625, -6898.97900390625, -6104.29150390625, -6379.96484375, -4438.52099609375, -5113.75732421875, -3473.723388671875, -1512.88916015625, -459.8962707519531, -339.08746337890625, -594.5115966796875, -1220.741943359375, -619.5968627929688, -1212.0284423828125, -1038.137939453125, -990.225830078125, -867.1396484375, -12683.470703125, -627.8153686523438, -754.8370971679688, -546.9043579101562, -382.27154541015625, -529.467529296875, -344.4830627441406, -350.2696533203125, -796.6182861328125, -5803.17822265625, -959.4855346679688, -426.9341735839844, -481.92144775390625, -653.480712890625, -317.1199951171875, -476.9701232910156, -1008.6836547851562, -536.4057006835938, -388.4415588378906, -3133.9091796875, -421.864990234375, -500.5617980957031, -402.2814636230469, -313.32537841796875, -389.5444030761719, -385.83697509765625, -581.3056030273438, -376.8663024902344, -364.0703125, -918.3323364257812, -321.0745849609375, -1013.2754516601562]
[-26737.98828125, -596.8713989257812, -951.3782348632812, -1679.8021240234375, -693.6720581054688, -2120.869873046875, -219.8651123046875, -241.93905639648438, -377.4912414550781, -285.9435119628906, -233.5597381591797, -258.2674255371094, -206.52357482910156, -264.6082763671875, -193.8602752685547, -279.7270812988281, -308.8460998535156, -429.4965515136719, -297.8993835449219, -500.614013671875, -309.34222412109375, -330.65423583984375, -967.3134765625, -328.5156555175781, -357.8820495605469, -356.14874267578125, -284.9472351074219, -353.14898681640625, -391.1646728515625, -300.8262634277344, -407.7743225097656, -314.4248352050781, -454.5770568847656, -403.149658203125, -454.2759704589844, -399.6714782714844, -444.28082275390625, -1616062.25, -469.16998291015625, -478.74053955078125, -512.5103759765625, -557.0033569335938, -1730477.125, -583.1219482421875, -516.6885375976562, -522.3638916015625, -550.1727294921875, -551.8287353515625, -462.5569763183594, -541.3065795898438, -343.79327392578125, -601.765869140625, -491.81231689453125, -644.0, -1110.4306640625, -667.9834594726562, -681.1405639648438, -573.8168334960938, -1703548.0, -1668397.375, -650.6697387695312, -921.4795532226562, -531.26220703125, -1723598.375, -583.03271484375, -1732454.125, -11801.0810546875, -1790242.5, -1773859.375, -869.9471435546875, -699.2600708007812, -1797467.25, -121527.3359375, -1739262.875, -1760244.0, -116969.0078125, -778.2276611328125, -1716905.125, -1001694.25, -812.6521606445312, -282624.09375, -1785023.625, -70756.96875, -1763873.0, -625.9848022460938, -130360.1796875, -822701.0625, -1626489.5, -851.297607421875, -504.52423095703125, -667.7705688476562, -411.88970947265625, -466.82769775390625, -483.6785583496094, -427.6556701660156, -434.6666259765625, -406.59326171875, -428.65423583984375, -540.3729858398438, -414.32049560546875]
[-1753831.125, -7762.76171875, -1046.5382080078125, -2288.828125, -1166.744384765625, -1169.072998046875, -1388.74951171875, -1357.6243896484375, -1117.108642578125, -1032.19482421875, -769.9088134765625, -365.268310546875, -705.8115844726562, -204.561279296875, -244.64358520507812, -398.3220520019531, -595.3165283203125, -751.0693359375, -1096.7960205078125, -813.3526611328125, -2403.885986328125, -698.8031005859375, -544.2556762695312, -561.7020874023438, -580.9635009765625, -1638.7801513671875, -437.94970703125, -601.1063232421875, -839.1890869140625, -317.5082092285156, -339.7973327636719, -400.59893798828125, -284.2013854980469, -493.4654846191406, -918.6187133789062, -399.51837158203125, -463.43780517578125, -396.5067138671875, -459.6412658691406, -419.6089172363281, -410.9003601074219, -442.8721008300781, -438.6590576171875, -400.6944885253906, -405.244873046875, -370.33319091796875, -384.10357666015625, -350.30389404296875, -359.37353515625, -396.6239318847656, -378.81634521484375, -403.7085266113281, -388.2326354980469, -385.0738830566406, -352.9236755371094, -382.2588195800781, -368.5157775878906, -369.308349609375, -395.34368896484375, -373.24615478515625, -370.83172607421875, -362.0089111328125, -343.8487243652344, -427.2365417480469, -400.105712890625, -356.5890808105469, -367.57952880859375, -388.9586486816406, -445.67742919921875, -369.4311218261719, -405.24346923828125, -395.9432067871094, -344.65625, -412.27752685546875, -418.7563171386719, -422.1511535644531, -385.0782165527344, -508.7727966308594, -396.5781555175781, -475.3115539550781, -428.5719299316406, -404.9020080566406, -410.6072692871094, -403.61083984375, -425.5798645019531, -319.96551513671875, -400.83197021484375, -359.16632080078125, -418.630126953125, -437.558349609375, -360.0764465332031, -398.4173583984375, -423.09808349609375, -386.2023620605469, -417.7409362792969, -449.4874267578125, -471.5074462890625, -363.6788635253906, -469.33575439453125, -400.9866638183594]
